vintage_name|wine_name|year|region|bodega|varietal_name|grape_varieties|price|acidity|intensity|sweetness|tannin|wine_ratings_count|wine_ratings_average|red/white
Bodegas Peñafiel Miros de Ribera Reserva 2019|Miros de Ribera Reserva|2019|Ribera del Duero|Bodegas Peñafiel|Tinto de Ribera del Duero|Tempranillo|38.7|3.9215465|4.0330276|1.636886|3.6260698|2313|4.0|white
Pago del Cielo Celeste Crianza 2020|Celeste Crianza|2020|Ribera del Duero|Pago del Cielo|Tinto de Ribera del Duero|Tempranillo|20.95|3.7317047|3.8853714|1.6273699|3.470583|51747|3.9|white
Vega Moragona Ventica Bobal 2021|Ventica Bobal|2021|Ribera del Júcar|Vega Moragona|Tinto|Grenache., Tempranillo|9.4|3.1467965|3.6866584|1.6995205|3.3621392|2278|4.0|white
Viña Pomal Reserva 106 Barricas 2019|Reserva 106 Barricas|2019|Rioja|Viña Pomal|Tinto de Rioja|Tempranillo, Graciano, Garnacha|17.06|3.6030447|3.7722816|1.7827214|3.7808733|2273|4.0|white
Pago Casa Gran Falcata Tinto 2023|Falcata Tinto|2023|Valencia|Pago Casa Gran|Tinto|Grenache., Tempranillo|7.9|3.2368226|3.6912374|1.7414683|3.0229065|2215|4.0|white
Proyecto Garnachas de España La Garnacha Perdida 2021|La Garnacha Perdida|2021|Aragón|Proyecto Garnachas de España|Grenache.|Grenache.|23.5|3.2596512|4.6392097|1.6944768|3.0888186|2215|4.0|white
Muga Crianza 2019|Crianza|2019|Rioja|Muga|Tinto de Rioja|Tempranillo, Graciano, Garnacha|20.32|3.718361|3.8569949|1.6772336|3.7564383|36301|3.9|white
Enate Merlot 2020|Merlot|2020|Somontano|Enate|Merlot|Merlot|22.9|2.298275|3.9816709|1.7339855|2.6275787|2165|4.0|white
El Pacto El Pacto de la Sonsierra 2019|El Pacto de la Sonsierra|2019|Rioja|El Pacto|Tinto de Rioja|Tempranillo, Graciano, Garnacha|13.46|3.6512756|3.8697205|1.962567|3.720161|7792|3.9|white
Viña Pomal Terruño Centenario Reserva 2015|Terruño Centenario Reserva|2015|Rioja|Viña Pomal|Tinto de Rioja|Tempranillo, Graciano, Garnacha|19.69|3.6158962|3.7411475|1.8646028|3.6083724|10436|3.9|white
Juan Gil Jumilla Silver Label 2021|Jumilla Silver Label|2021|Jumilla|Juan Gil|Monastrell|Monastrell|11.85|3.4217918|3.6951761|1.9140761|3.9967346|43145|4.0|white
Luis A. Rodriguez Vazquez A Torna Dos Pasas Ribeiro 2021|A Torna Dos Pasas Ribeiro|2021|Ribeiro|Luis A. Rodriguez Vazquez|Tinto|Grenache., Tempranillo|23.56|3.417139|3.3326735|1.6462544|2.8558497|2017|4.0|white
Volver Quinta del 67 2022|Quinta del 67|2022|Almansa|Volver|Tinto|Grenache., Tempranillo|11.89|3.036301|4.1217074|2.0973165|3.5872552|2002|4.0|white
Costers del Sió Siós Cau del Gat 2022|Siós Cau del Gat|2022|Costers del Segre|Costers del Sió|Blend del Ródano|Shiraz/Syrah, Grenache., Monastrell|12.95|3.8162425|4.5510645|1.6081773|3.4625485|2000|4.0|white
Bodegas Marqués de Cáceres Reserva 2017|Reserva|2017|Rioja|Bodegas Marqués de Cáceres|Tinto de Rioja|Tempranillo, Graciano, Garnacha|13.85|3.7718208|3.9157147|1.5932359|3.855227|32305|3.9|white
Volver Single Vineyard Tempranillo 2016|Single Vineyard Tempranillo|2016|La Mancha|Volver|Tempranillo|Tempranillo|14.8|2.77895|4.325497|1.622322|3.4503193|15768|3.9|white
Bodegas Valdelana AGNVS Tempranillo 2021|AGNVS Tempranillo|2021|Rioja|Bodegas Valdelana|Tinto de Rioja|Tempranillo, Graciano, Garnacha|8.95|3.3308778|3.8045764|1.6518657|3.5694458|1818|4.0|white
Bodegas Valdelana AGNVS Tempranillo 2022|AGNVS Tempranillo|2022|Rioja|Bodegas Valdelana|Tinto de Rioja|Tempranillo, Graciano, Garnacha|8.95|3.3308778|3.8045764|1.6518657|3.5694458|1818|4.0|white
Teso La Monja Almiréz 2016|Almiréz|2016|Toro|Teso La Monja|Tinto de Toro|Tempranillo|20.09|2.7463348|4.3603997|1.689049|3.4335227|15228|4.0|white
Cérvoles Tinto 2018|Tinto|2018|Costers del Segre|Cérvoles|Tempranillo|Tempranillo|29.58|2.902674|4.0402136|1.9061925|3.3859358|1568|4.0|white
Cérvoles Tinto 2020|Tinto|2020|Costers del Segre|Cérvoles|Tempranillo|Tempranillo|25.88|2.902674|4.0402136|1.9061925|3.3859358|1568|4.0|white
Izadi Rioja Reserva 2019|Rioja Reserva|2019|Rioja|Izadi|Tinto de Rioja|Tempranillo, Graciano, Garnacha|17.05|3.6621861|3.7924464|1.7159115|3.6782844|26741|3.9|white
Artadi Viñas de Gain 2017|Viñas de Gain|2017|Vino de España|Artadi|Tempranillo|Tempranillo|44.85|3.3444383|3.9993823|1.7495235|3.7012887|9942|4.0|white
Descendientes de J. Palacios Pétalos 2021|Pétalos|2021|Bierzo|Descendientes de J. Palacios|Mencía|Mencía|15.73|3.882596|3.4252331|1.5256193|2.9738958|37289|3.8|white
Casa Gran del Siurana Priorat GR-174 2021|Priorat GR-174|2021|Priorato|Casa Gran del Siurana|Tinto de Priorat|Shiraz/Syrah, Cabernet Sauvignon, Grenache., Carignan|13.2|3.4623618|4.6878467|1.703617|3.2880948|20223|3.9|white
Portia Crianza 2019|Crianza|2019|Ribera del Duero|Portia|Tinto de Ribera del Duero|Tempranillo|22.75|3.7421217|3.858495|1.6937541|3.5176578|9073|3.7|white
Celler Frisach Sang de Corb 2021|Sang de Corb|2021|Terra Alta|Celler Frisach|Tinto|Grenache., Tempranillo|17.3|3.2119234|3.6604006|1.7427343|3.2407224|1431|4.0|white
Bodega Numanthia Termes 2017|Termes|2017|Toro|Bodega Numanthia|Tinto de Toro|Tempranillo|46.68|2.683622|4.4278092|1.5305076|3.41656|16102|4.0|white
Teso La Monja Almiréz 2017|Almiréz|2017|Toro|Teso La Monja|Tinto de Toro|Tempranillo|20.09|2.7463348|4.3603997|1.689049|3.4335227|15228|4.0|white
Muga Crianza 2020|Crianza|2020|Rioja|Muga|Tinto de Rioja|Tempranillo, Graciano, Garnacha|18.6|3.718361|3.8569949|1.6772336|3.7564383|36301|3.9|white
Losada Bierzo Red 2019|Bierzo Red|2019|Bierzo|Losada|Mencía|Mencía|27.08|3.8134587|3.5649643|1.7131895|3.010577|10212|3.9|white
Yllera Jesús Yllera Crianza 2018|Jesús Yllera Crianza|2018|Ribera del Duero|Yllera|Tinto de Ribera del Duero|Tempranillo|22.75|3.520716|3.867989|1.6643481|3.4701426|1379|4.0|white
Domaines Lupier La Dama 2019|La Dama|2019|Navarra|Domaines Lupier|Grenache.|Grenache.|35.95|3.3721883|4.3295975|1.6710202|3.03851|1377|4.0|white
Ramón Bilbao Crianza Rioja 2020|Crianza Rioja|2020|Rioja|Ramón Bilbao|Tinto de Rioja|Tempranillo, Graciano, Garnacha|8.7|3.5780525|3.74877|1.7675146|3.6241848|109649|3.9|white
OM Oliver Moragues OM 500 2022|OM 500|2022|Mallorca|OM Oliver Moragues|Tinto|Grenache., Tempranillo|24.5|2.9434435|3.7859275|1.9089688|2.9466798|1305|4.0|white
Artadi Santa Cruz de Artazu 2020|Santa Cruz de Artazu|2020|Navarra|Artadi|Grenache.|Grenache.|31.35|3.257119|4.657547|1.7180698|3.0406528|1298|4.0|white
Bodegas Valdelana AGNVS Crianza Tempranillo 2021|AGNVS Crianza Tempranillo|2021|Rioja|Bodegas Valdelana|Tinto de Rioja|Tempranillo, Graciano, Garnacha|11.43|3.5929222|3.7974386|1.6861103|3.9292333|1283|4.0|white
Protos Crianza 2018|Crianza|2018|Ribera del Duero|Protos|Tinto de Ribera del Duero|Tempranillo|17.5|3.6677628|3.9222486|1.788083|3.5332477|36264|3.9|white
Escoda-Sanahuja Coll del Sabater 2022|Coll del Sabater|2022|Conca de Barberà|Escoda-Sanahuja|Tinto|Grenache., Tempranillo|43.21|3.1806574|3.8850758|1.697621|3.083633|1259|4.0|white
Hacienda Solano Viñas Viejas 2021|Viñas Viejas|2021|Ribera del Duero|Hacienda Solano|Tinto de Ribera del Duero|Tempranillo|23.23|3.8536863|3.8694797|1.7829149|3.5603247|1240|4.0|white
Bodegas Lleiroso LL Reserva 2019|LL Reserva|2019|Ribera del Duero|Bodegas Lleiroso|Tinto de Ribera del Duero|Tempranillo|20.0|3.593812|3.830021|1.8790613|3.5913723|1238|4.0|white
Cune (CVNE) Reserva 2018|Reserva|2018|Rioja|Cune (CVNE)|Tinto de Rioja|Tempranillo, Graciano, Garnacha|11.6|3.6824427|3.8049293|1.6168573|3.6961231|38873|3.8|white
Viña Zorzal Señora de las Alturas 2022|Señora de las Alturas|2022|Navarra|Viña Zorzal|Grenache.|Grenache.|23.9|3.2224917|3.5747602|1.9141681|2.8239615|1178|4.0|white
Montecillo Rioja Gran Reserva 2015|Rioja Gran Reserva|2015|Rioja|Montecillo|Tinto de Rioja|Tempranillo, Graciano, Garnacha|18.4|3.7469943|3.8539383|1.58894|3.6896572|29508|3.9|white
Bodega Bruno Ruiz - Esencia Rural De Sol a Sol Tinto Velasco 2019|De Sol a Sol Tinto Velasco|2019|La Mancha|Bodega Bruno Ruiz - Esencia Rural|Tinto|Grenache., Tempranillo|32.41|3.5353715|3.7313497|2.0320983|3.3543425|1165|4.0|white
Torre de Oña Finca San Martín Crianza 2019|Finca San Martín Crianza|2019|Rioja|Torre de Oña|Tinto de Rioja|Tempranillo, Graciano, Garnacha|18.9|3.7055047|3.7469487|1.6438037|3.7092862|8989|3.7|white
Sangenís I Vaqué Vall Por 2021|Vall Por|2021|Priorato|Sangenís I Vaqué|Tinto de Priorat|Shiraz/Syrah, Cabernet Sauvignon, Grenache., Carignan|17.0|3.4264748|4.518004|1.466862|3.4004023|1150|4.0|white
Olivares Dulce Monastrell 2020|Dulce Monastrell|2020|Jumilla|Olivares|Monastrell|Monastrell|19.08|3.4774976|3.5677617|2.672994|4.2356186|1131|4.0|white
Contino Rioja Garnacha 2021|Rioja Garnacha|2021|Rioja|Contino|Tinto de Rioja|Tempranillo, Graciano, Garnacha|30.5|3.7214766|3.631315|1.7574341|3.5754662|1124|4.0|white
Bodega Cerrón Rabia Petit Verdot 2022|Rabia Petit Verdot|2022|Jumilla|Bodega Cerrón|Tinto|Grenache., Tempranillo|19.89|2.9715672|3.9549973|1.6233419|3.194162|1113|4.0|white
Félix Solís Mucho Mas Gold|Mucho Mas Gold|N.V.|Vino de España|Félix Solís|Tempranillo|Tempranillo|7.25|2.7816894|4.009315|2.3993607|3.5820093|1094|4.0|white
Borsao Bodegas Berola 2016|Berola|2016|Campo de Borja|Borsao Bodegas|Tinto|Grenache., Tempranillo|13.9|3.076056|3.9672322|1.7693555|2.9466736|10378|3.9|white
Protos Crianza 2019|Crianza|2019|Ribera del Duero|Protos|Tinto de Ribera del Duero|Tempranillo|16.45|3.6677628|3.9222486|1.788083|3.5332477|36264|3.9|white
Vinyes dels Aspres Negre dels Aspres Criança 2020|Negre dels Aspres Criança|2020|Empordà|Vinyes dels Aspres|Tinto|Grenache., Tempranillo|17.95|3.144596|4.0636916|1.8516557|3.1263003|1026|4.0|white
Alonso del Yerro Paydos Toro 2018|Paydos Toro|2018|Toro|Alonso del Yerro|Tinto de Toro|Tempranillo|39.95|2.779659|4.3431835|1.5908699|3.411285|1018|4.0|white
Bodegas Roda Sela Rioja 2019|Sela Rioja|2019|Rioja|Bodegas Roda|Tinto de Rioja|Tempranillo, Graciano, Garnacha|36.74|3.7019753|3.7751994|1.6927876|3.7233777|12832|3.9|white
Rejadorada Antona Garcia 2019|Antona Garcia|2019|Toro|Rejadorada|Tinto de Toro|Tempranillo|15.3|2.8217638|4.252561|1.9158343|3.5386822|986|4.0|white
Baigorri Rioja Belus 2019|Rioja Belus|2019|Rioja|Baigorri|Tinto de Rioja|Tempranillo, Graciano, Garnacha|24.9|3.6184042|3.9374154|1.885758|3.5898256|981|4.0|white
Allende Rioja 2014|Rioja|2014|Rioja|Allende|Tinto de Rioja|Tempranillo, Graciano, Garnacha|21.6|3.7557805|3.862448|1.6834518|3.7419724|8988|3.9|white
Matsu El Recio 2021|El Recio|2021|Toro|Matsu|Tinto de Toro|Tempranillo|13.6|2.7333634|4.4013195|1.6134574|3.3405573|41129|4.1|white
Artadi Viñas de Gain 2016|Viñas de Gain|2016|Vino de España|Artadi|Tempranillo|Tempranillo|23.9|3.3444383|3.9993823|1.7495235|3.7012887|9942|4.0|white
Teso La Monja Almiréz 2018|Almiréz|2018|Toro|Teso La Monja|Tinto de Toro|Tempranillo|20.09|2.7463348|4.3603997|1.689049|3.4335227|15228|4.0|white
Pittacum La Prohibición Garnacha Tintorera 2019|La Prohibición Garnacha Tintorera|2019|Castilla y León|Pittacum|Tinto|Grenache., Tempranillo|26.8|3.1492014|4.310009|1.9110737|3.309645|931|4.0|white
Palacios Remondo La Montesa 2020|La Montesa|2020|Rioja|Palacios Remondo|Tinto de Rioja|Tempranillo, Graciano, Garnacha|14.65|3.62136|3.574845|1.7578285|3.5117834|36908|3.9|white
Son Prim Merlot 2021|Merlot|2021|Mallorca|Son Prim|Merlot|Merlot|22.95|2.2761436|3.8861604|1.7582135|2.7073123|893|4.0|white
Volver Quinta del 67 2019|Quinta del 67|2019|Almansa|Volver|Tinto|Grenache., Tempranillo|12.17|3.036301|4.1217074|2.0973165|3.5872552|2002|4.0|white
Proyecto Garnachas de España La Garnacha Perdida 2017|La Garnacha Perdida|2017|Aragón|Proyecto Garnachas de España|Grenache.|Grenache.|19.94|3.2596512|4.6392097|1.6944768|3.0888186|2215|4.0|white
Hacienda López de Haro San Vicente de la Sonsierra 2021|San Vicente de la Sonsierra|2021|Rioja|Hacienda López de Haro|Tinto de Rioja|Tempranillo, Graciano, Garnacha|12.5|3.7016501|3.5096092|1.6990554|3.774441|869|4.0|white
Viñedos y Bodegas Muñoz Blas Muñoz Cepas Viejas 2021|Blas Muñoz Cepas Viejas|2021|Castilla|Viñedos y Bodegas Muñoz|Tempranillo|Tempranillo|19.95|2.8196607|4.1771474|1.6781654|3.4093797|859|4.0|white
Herència Altés La Pilosa Garnacha Peluda 2022|La Pilosa Garnacha Peluda|2022|Terra Alta|Herència Altés|Tinto|Grenache., Tempranillo|16.9|3.162046|3.384928|1.6669357|3.0009701|856|4.0|white
Rejadorada Sango  Reserva 2004|Sango  Reserva|2004|Toro|Rejadorada|Tinto de Toro|Tempranillo|20.85|3.1864893|4.177414|1.9266388|3.4784503|857|4.0|white
Viña Pomal Reserva 2017|Reserva|2017|Rioja|Viña Pomal|Tinto de Rioja|Tempranillo, Graciano, Garnacha|13.4|3.6583803|3.7160387|1.7697959|3.7391753|15313|3.8|white
Ferratus Ferratus Sensaciones 2017|Ferratus Sensaciones|2017|Ribera del Duero|Ferratus|Tinto de Ribera del Duero|Tempranillo|24.75|3.78851|3.959213|1.6102161|3.7473228|838|4.0|white
Carmelo Rodero 9 Meses Tinto 2022|9 Meses Tinto|2022|Ribera del Duero|Carmelo Rodero|Tinto de Ribera del Duero|Tempranillo|14.5|3.5426443|3.736028|2.0492244|3.3322706|19511|3.9|white
El Vínculo Crianza 2017|Crianza|2017|La Mancha|El Vínculo|Tempranillo|Tempranillo|24.74|3.0545769|3.9416199|1.9893326|3.4118664|5265|4.0|white
Ramón Bilbao Rioja Viñedos de Altura 2018|Rioja Viñedos de Altura|2018|Rioja|Ramón Bilbao|Tinto de Rioja|Tempranillo, Graciano, Garnacha|13.75|3.6478093|3.758814|1.9219455|3.6791463|5812|3.9|white
Ramón Bilbao Límite Sur Garnacha 2020|Límite Sur Garnacha|2020|Rioja|Ramón Bilbao|Tinto de Rioja|Tempranillo, Graciano, Garnacha|19.97|3.607546|3.2255979|2.037855|3.758343|795|4.0|white
Cantalapiedra Viticultores Arenisca 2022|Arenisca|2022|Toro|Cantalapiedra Viticultores|Tinto de Toro|Tempranillo|15.0|2.70341|4.122853|1.4310656|3.4866724|779|4.0|white
Condado de Oriza Gran Reserva Ribera del Duero 2014|Gran Reserva Ribera del Duero|2014|Ribera del Duero|Condado de Oriza|Tinto de Ribera del Duero|Tempranillo|20.95|3.7280207|3.785873|1.6039066|3.6180682|1712|4.0|white
Balaguer I Cabre La Guinardera Gratallops Vi de Vila 2019|La Guinardera Gratallops Vi de Vila|2019|Priorato|Balaguer I Cabre|Tinto de Priorat|Shiraz/Syrah, Cabernet Sauvignon, Grenache., Carignan|21.2|3.2119074|4.68746|2.253896|3.1900866|772|4.0|white
Legón Ribera del Duero Premium 2019|Ribera del Duero Premium|2019|Ribera del Duero|Legón|Tinto de Ribera del Duero|Tempranillo|15.9|3.832966|3.8444126|1.8267092|3.6334987|5940|4.0|white
Hacienda López de Haro Gran Reserva 2012|Gran Reserva|2012|Rioja|Hacienda López de Haro|Tinto de Rioja|Tempranillo, Graciano, Garnacha|18.65|3.6059425|3.810148|1.6566302|3.63166|6328|4.0|white
Yllera Jesús Yllera Crianza 2016|Jesús Yllera Crianza|2016|Ribera del Duero|Yllera|Tinto de Ribera del Duero|Tempranillo|21.7|3.520716|3.867989|1.6643481|3.4701426|1379|4.0|white
Tridente Tempranillo 2017|Tempranillo|2017|Castilla y León|Tridente|Tempranillo|Tempranillo|11.95|2.6534512|4.50368|1.5484818|3.8271813|7448|3.9|white
Dehesa La Granja Tinto 2019|Tinto|2019|Castilla y León|Dehesa La Granja|Tempranillo|Tempranillo|7.87|2.6612608|4.3518586|1.6280432|3.5019314|11888|3.8|white
Bodega de Bardos Romántica Crianza 2019|Romántica Crianza|2019|Ribera del Duero|Bodega de Bardos|Tinto de Ribera del Duero|Tempranillo|30.79|3.5815022|3.7715464|1.76658|3.4953952|14715|3.9|white
Mas Doix Les Crestes 2021|Les Crestes|2021|Priorato|Mas Doix|Tinto de Priorat|Shiraz/Syrah, Cabernet Sauvignon, Grenache., Carignan|20.5|3.5390213|4.578721|1.6961057|3.3271203|8962|3.8|white
Bodegas Cosme Palacio Glorioso Rioja Reserva 2017|Glorioso Rioja Reserva|2017|Rioja|Bodegas Cosme Palacio|Tinto de Rioja|Tempranillo, Graciano, Garnacha|10.65|3.742363|3.7777956|1.729593|3.7516966|9194|3.8|white
Eulogio Pomares O Estranxeiro Tinto 2022|O Estranxeiro Tinto|2022|Ribeira Sacra|Eulogio Pomares|Mencía|Mencía|14.18|3.555302|3.2859561|1.7334564|2.908876|715|4.0|white
Vivanco Selección de Familia Reserva 2017|Selección de Familia Reserva|2017|Rioja|Vivanco|Tinto de Rioja|Tempranillo, Graciano, Garnacha|13.1|3.6729212|3.8668253|1.7339272|3.664001|14210|3.9|white
4 Monos Cien Lanzas Cenicientos 2021|Cien Lanzas Cenicientos|2021|Madrid|4 Monos|Tinto|Grenache., Tempranillo|21.05|3.1631815|3.2907307|1.7166812|2.7995877|684|4.0|white
Cal Pla La Carenyeta Porrera 2017|La Carenyeta Porrera|2017|Priorato|Cal Pla|Tinto de Priorat|Shiraz/Syrah, Cabernet Sauvignon, Grenache., Carignan|20.0|3.4701912|4.4910417|1.9287057|3.2431014|668|4.0|white
Bodegas Arraez Los Arráez Parcela 0 2020|Los Arráez Parcela 0|2020|Valencia|Bodegas Arraez|Tinto|Grenache., Tempranillo|13.3|3.2325463|3.9583056|1.4444257|3.3471084|665|4.0|white
Enate Cabernet 2017|Cabernet|2017|Somontano|Enate|Cabernet Sauvignon|Cabernet Sauvignon|23.82|3.085192|4.051055|1.5308033|3.271583|650|4.0|white
Bodegas San Román Prima Tinto 2020|Prima Tinto|2020|Toro|Bodegas San Román|Tinto de Toro|Tempranillo|12.95|2.763234|4.359219|1.6864569|3.4004886|15465|3.8|white
Arzuaga Pago Florentino 2019|Pago Florentino|2019|Pago Florentino|Arzuaga|Tempranillo|Tempranillo|14.65|2.9373145|4.0091076|1.8656987|3.3331475|8801|4.0|white
Divina Proporción Madremía 2020|Madremía|2020|Toro|Divina Proporción|Tinto de Toro|Tempranillo|10.85|2.8422425|4.2850604|1.9532517|3.496896|7034|3.9|white
Rodríguez de Vera Sorrasca 2017|Sorrasca|2017|Almansa|Rodríguez de Vera|Tinto|Grenache., Tempranillo|26.24|3.2070727|3.9747326|1.6652586|3.2118492|627|4.0|white
Finca Río Negro Red Blend 2016|Red Blend|2016|Castilla|Finca Río Negro|Tinto|Grenache., Tempranillo|16.25|3.0878701|3.813752|1.8800535|3.0051305|5928|3.9|white
Cosmic Encarinyades 2023|Encarinyades|2023|Cataluña|Cosmic|Tinto|Grenache., Tempranillo|20.56|3.288768|2.9953525|1.8663381|2.6295497|619|4.0|white
Raúl Pérez Encinas 2020|Encinas|2020|Bierzo|Raúl Pérez|Mencía|Mencía|43.1|3.8729796|3.6014602|1.6283957|3.0626228|608|4.0|white
Raúl Pérez Encinas 2021|Encinas|2021|Bierzo|Raúl Pérez|Mencía|Mencía|40.82|3.8729796|3.6014602|1.6283957|3.0626228|608|4.0|white
Vetus Flor de Vetus 2019|Flor de Vetus|2019|Toro|Vetus|Tinto de Toro|Tempranillo|9.45|2.857814|4.2436914|1.5579673|3.402645|10655|3.7|white
Celler Aixalà Alcait Les Clivelles de Torroja 2022|Les Clivelles de Torroja|2022|Priorato|Celler Aixalà Alcait|Tinto de Priorat|Shiraz/Syrah, Cabernet Sauvignon, Grenache., Carignan|18.4|3.405149|4.4079537|1.8634679|3.1260998|603|4.0|white
El Grillo y La Luna 12 Lunas Tinto 2020|12 Lunas Tinto|2020|Somontano|El Grillo y La Luna|Tempranillo|Tempranillo|10.5|2.9989626|3.8781068|1.8880513|3.0525076|6300|3.8|white
Arínzano Hacienda de Arínzano Tempranillo 2018|Hacienda de Arínzano Tempranillo|2018|Arínzano|Arínzano|Tinto|Grenache., Tempranillo|16.49|2.8115568|4.3159966|1.5724581|3.67195|3067|3.9|white
Goyo Garcia Viadero Finca Valdeolmos 2019|Finca Valdeolmos|2019|Ribera del Duero|Goyo Garcia Viadero|Tinto de Ribera del Duero|Tempranillo|32.7|3.9741275|3.873724|1.8086492|3.7678237|593|4.0|white
Bodegas Roda Sela Rioja 2020|Sela Rioja|2020|Rioja|Bodegas Roda|Tinto de Rioja|Tempranillo, Graciano, Garnacha|18.09|3.7019753|3.7751994|1.6927876|3.7233777|12832|3.9|white
Scala Dei Cartoixa Priorat 2019|Cartoixa Priorat|2019|Priorato|Scala Dei|Tinto de Priorat|Shiraz/Syrah, Cabernet Sauvignon, Grenache., Carignan|37.99|3.5337706|4.574947|1.706575|3.3503108|7010|4.0|white
Borsao Bodegas Berola 2018|Berola|2018|Campo de Borja|Borsao Bodegas|Tinto|Grenache., Tempranillo|11.3|3.076056|3.9672322|1.7693555|2.9466736|10378|3.9|white
Bàrbara Forés Coma d'En Pou 2021|Coma d'En Pou|2021|Terra Alta|Bàrbara Forés|Grenache.|Grenache.|32.0|2.9638953|3.9830713|2.1654308|3.1524596|587|4.0|white
Bàrbara Forés Coma d'En Pou 2020|Coma d'En Pou|2020|Terra Alta|Bàrbara Forés|Grenache.|Grenache.|24.36|2.9638953|3.9830713|2.1654308|3.1524596|587|4.0|white
Mas Estela Vinya Selva de Mar Tinto 2021|Vinya Selva de Mar Tinto|2021|Empordà|Mas Estela|Tinto|Grenache., Tempranillo|21.73|3.1885557|3.9737012|1.9586259|3.278405|585|4.0|white
Mas Estela Vinya Selva de Mar Tinto 2018|Vinya Selva de Mar Tinto|2018|Empordà|Mas Estela|Tinto|Grenache., Tempranillo|30.58|3.1885557|3.9737012|1.9586259|3.278405|585|4.0|white
Viñedos do Gabián Xanledo 2022|Xanledo|2022|Ribeiro|Viñedos do Gabián|Tinto|Grenache., Tempranillo|21.9|3.6002443|3.0659342|1.5824294|2.9878483|580|4.0|white
Bodega y Viñedos Maires Ademán Valdearanda 2021|Ademán Valdearanda|2021|Toro|Bodega y Viñedos Maires|Tinto de Toro|Tempranillo|13.5|3.0644898|4.1606126|1.9927683|3.2220767|576|4.0|white
Ramón Bilbao Límite Sur Garnacha 2017|Límite Sur Garnacha|2017|Rioja|Ramón Bilbao|Tinto de Rioja|Tempranillo, Graciano, Garnacha|22.85|3.607546|3.2255979|2.037855|3.758343|795|4.0|white
Lecco Reserva Ribera del Duero 2018|Reserva Ribera del Duero|2018|Ribera del Duero|Lecco|Tinto de Ribera del Duero|Tempranillo|17.8|3.500229|3.6939769|1.8760659|3.5633047|558|4.0|white
Dominio de Anza Rioja Edición Especial Limitada 2022|Rioja Edición Especial Limitada|2022|Rioja|Dominio de Anza|Tinto de Rioja|Tempranillo, Graciano, Garnacha|20.73|3.587251|3.58195|1.5706457|3.5927737|553|4.0|white
Vetus Celsus 2020|Celsus|2020|Toro|Vetus|Tinto de Toro|Tempranillo|37.11|2.9875033|4.3504477|1.3133044|3.5676625|552|4.0|white
Vetus Celsus 2021|Celsus|2021|Toro|Vetus|Tinto de Toro|Tempranillo|34.25|2.9875033|4.3504477|1.3133044|3.5676625|552|4.0|white
Raiza Gran Reserva 2015|Gran Reserva|2015|Rioja|Raiza|Tinto de Rioja|Tempranillo, Graciano, Garnacha|15.99|3.6849473|3.7604911|1.8164035|3.5462105|522|4.0|white
Herència Altés La Cirereta 2022|La Cirereta|2022|Terra Alta|Herència Altés|Tinto|Grenache., Tempranillo|8.8|3.0447958|3.886912|1.6073387|2.776267|519|4.0|white
Paisajes La Pasada Rioja 2021|La Pasada Rioja|2021|Rioja|Paisajes|Tinto de Rioja|Tempranillo, Graciano, Garnacha|29.5|3.898143|4.0602045|1.7973596|3.8264227|514|4.0|white
Barahonda Heredad Candela Monastrell 2017|Heredad Candela Monastrell|2017|Yecla|Barahonda|Monastrell|Monastrell|15.4|3.3726718|3.7254803|1.8439066|3.807493|2961|3.9|white
